shrimp,almonds,avocado,vegetables mix,green grapes,whole weat flour,yams,cottage cheese,energy drink,tomato juice,low fat yogurt,green tea,honey,salad,mineral water,salmon,antioxydant juice,frozen smoothie,spinach,olive oil,723
cottage cheese,,,,,,,,,,,,,,,,,,,,543
chocolate,,,,,,,,,,,,,,,,,,,,436
turkey,herb & pepper,shrimp,mineral water,eggs,gums,green tea,escalope,,,,,,,,,,,,,375
cake,barbecue sauce,escalope,,,,,,,,,,,,,,,,,,334
green tea,,,,,,,,,,,,,,,,,,,,402
frozen vegetables,eggs,cake,,,,,,,,,,,,,,,,,,308
vegetables mix,eggs,escalope,,,,,,,,,,,,,,,,,,119
mineral water,,,,,,,,,,,,,,,,,,,,782
grated cheese,chicken,low fat yogurt,,,,,,,,,,,,,,,,,,898
red wine,tomatoes,mineral water,french wine,pancakes,,,,,,,,,,,,,,,,96
spaghetti,cake,light mayo,fresh bread,,,,,,,,,,,,,,,,,565
pancakes,eggs,,,,,,,,,,,,,,,,,,,963
red wine,french wine,salmon,french fries,,,,,,,,,,,,,,,,,575
whole wheat pasta,ground beef,mineral water,soup,nonfat milk,pancakes,eggs,,,,,,,,,,,,,,766
cake,french fries,,,,,,,,,,,,,,,,,,,939
burgers,milk,eggs,french fries,,,,,,,,,,,,,,,,,281
salmon,,,,,,,,,,,,,,,,,,,,321
avocado,eggs,chicken,chocolate,,,,,,,,,,,,,,,,,458
tomatoes,mineral water,pancakes,,,,,,,,,,,,,,,,,,60
dessert wine,herb & pepper,pepper,yogurt cake,fresh bread,green tea,,,,,,,,,,,,,,,114
ground beef,mineral water,eggs,yogurt cake,,,,,,,,,,,,,,,,,820
ground beef,milk,cake,,,,,,,,,,,,,,,,,,132
spaghetti,eggs,french fries,,,,,,,,,,,,,,,,,,537
chocolate,tomatoes,mineral water,cake,green tea,,,,,,,,,,,,,,,,606
eggs,,,,,,,,,,,,,,,,,,,,921
meatballs,eggplant,,,,,,,,,,,,,,,,,,,341
meatballs,black tea,eggs,,,,,,,,,,,,,,,,,,873
pepper,spaghetti,strong cheese,,,,,,,,,,,,,,,,,,352
fresh tuna,red wine,spaghetti,mineral water,soup,bacon,pancakes,eggs,cooking oil,,,,,,,,,,,,797
green tea,,,,,,,,,,,,,,,,,,,,136
chocolate,spaghetti,mineral water,milk,salmon,green tea,escalope,mushroom cream sauce,,,,,,,,,,,,,162
mineral water,soup,avocado,green tea,,,,,,,,,,,,,,,,,66
turkey,red wine,frozen vegetables,ground beef,pancakes,pet food,protein bar,,,,,,,,,,,,,,855
shrimp,tomatoes,mineral water,soup,olive oil,chocolate,escalope,yogurt cake,green tea,,,,,,,,,,,,506
frozen vegetables,mineral water,cereals,sparkling water,energy drink,,,,,,,,,,,,,,,,395
mineral water,,,,,,,,,,,,,,,,,,,,721
cookies,,,,,,,,,,,,,,,,,,,,171
cookies,,,,,,,,,,,,,,,,,,,,163
shrimp,eggs,cake,french fries,mint,green tea,,,,,,,,,,,,,,,650
chocolate,pepper,spaghetti,mineral water,nonfat milk,whole wheat rice,french fries,champagne,,,,,,,,,,,,,125
cookies,,,,,,,,,,,,,,,,,,,,450
chicken,chocolate,champagne,,,,,,,,,,,,,,,,,,445
grated cheese,frozen vegetables,mineral water,soup,vegetables mix,pancakes,cooking oil,carrots,french fries,escalope,mint,,,,,,,,,,915
eggs,french fries,brownies,strawberries,,,,,,,,,,,,,,,,,794
mineral water,salmon,eggs,cake,cauliflower,low fat yogurt,,,,,,,,,,,,,,,506
eggs,whole wheat rice,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,,144
bacon,eggs,,,,,,,,,,,,,,,,,,,570
eggs,,,,,,,,,,,,,,,,,,,,607
grated cheese,salmon,cake,champagne,,,,,,,,,,,,,,,,,700
shrimp,spaghetti,mineral water,light cream,,,,,,,,,,,,,,,,,229
energy bar,,,,,,,,,,,,,,,,,,,,953
fresh bread,,,,,,,,,,,,,,,,,,,,486
cookies,,,,,,,,,,,,,,,,,,,,789
french fries,strawberries,low fat yogurt,candy bars,,,,,,,,,,,,,,,,,636
escalope,shallot,white wine,,,,,,,,,,,,,,,,,,926
burgers,grated cheese,herb & pepper,red wine,parmesan cheese,ground beef,spaghetti,avocado,eggs,clothes accessories,fresh bread,,,,,,,,,,580
burgers,escalope,salt,,,,,,,,,,,,,,,,,,312
eggs,cookies,,,,,,,,,,,,,,,,,,,138
frozen vegetables,parmesan cheese,butter,carrots,oatmeal,green tea,hot dogs,,,,,,,,,,,,,,531
turkey,grated cheese,ground beef,mineral water,milk,nonfat milk,french fries,,,,,,,,,,,,,,500
burgers,shrimp,whole wheat pasta,spaghetti,french wine,eggs,chocolate,,,,,,,,,,,,,,445
mineral water,eggs,,,,,,,,,,,,,,,,,,,7
ground beef,tomato sauce,mineral water,meatballs,chicken,brownies,fresh bread,low fat yogurt,,,,,,,,,,,,,845
burgers,eggs,,,,,,,,,,,,,,,,,,,972
frozen vegetables,light mayo,,,,,,,,,,,,,,,,,,,880
red wine,frozen smoothie,cookies,champagne,,,,,,,,,,,,,,,,,563
ham,mineral water,milk,french fries,babies food,,,,,,,,,,,,,,,,287
french fries,,,,,,,,,,,,,,,,,,,,454
turkey,honey,cooking oil,green tea,,,,,,,,,,,,,,,,,353
spaghetti,,,,,,,,,,,,,,,,,,,,568
mineral water,frozen smoothie,,,,,,,,,,,,,,,,,,,335
cake,low fat yogurt,,,,,,,,,,,,,,,,,,,478
cookies,hot dogs,,,,,,,,,,,,,,,,,,,160
cookies,,,,,,,,,,,,,,,,,,,,974
flax seed,green tea,honey,,,,,,,,,,,,,,,,,,122
fresh tuna,shrimp,frozen vegetables,mineral water,milk,olive oil,french fries,,,,,,,,,,,,,,624
chicken,,,,,,,,,,,,,,,,,,,,992
grated cheese,ground beef,pepper,spaghetti,cooking oil,chicken,corn,,,,,,,,,,,,,,123
cake,french fries,,,,,,,,,,,,,,,,,,,398
ham,pickles,honey,cottage cheese,green tea,,,,,,,,,,,,,,,,253
french fries,frozen smoothie,energy drink,,,,,,,,,,,,,,,,,,493
milk,chicken,eggs,pancakes,,,,,,,,,,,,,,,,,499
olive oil,pancakes,cooking oil,,,,,,,,,,,,,,,,,,67
burgers,spaghetti,milk,chocolate,french fries,cookies,green tea,,,,,,,,,,,,,,144
cookies,,,,,,,,,,,,,,,,,,,,418
ground beef,spaghetti,candy bars,,,,,,,,,,,,,,,,,,462
cake,french fries,,,,,,,,,,,,,,,,,,,558
eggs,green tea,mushroom cream sauce,strawberries,,,,,,,,,,,,,,,,,645
eggs,,,,,,,,,,,,,,,,,,,,900
turkey,burgers,tomatoes,spaghetti,eggs,whole weat flour,pancakes,,,,,,,,,,,,,,69
burgers,milk,eggs,cake,clothes accessories,french fries,,,,,,,,,,,,,,,100
pasta,,,,,,,,,,,,,,,,,,,,840
milk,eggs,,,,,,,,,,,,,,,,,,,89
turkey,eggs,whole wheat rice,green tea,,,,,,,,,,,,,,,,,692
fresh tuna,grated cheese,spaghetti,mineral water,salmon,eggs,mashed potato,,,,,,,,,,,,,,540
pancakes,,,,,,,,,,,,,,,,,,,,751
escalope,low fat yogurt,,,,,,,,,,,,,,,,,,,571
chocolate,shrimp,frozen vegetables,spaghetti,mineral water,olive oil,eggs,cake,light cream,yogurt cake,,,,,,,,,,,604
strong cheese,tomato juice,low fat yogurt,green tea,,,,,,,,,,,,,,,,,633
turkey,burgers,shrimp,ground beef,spaghetti,mineral water,milk,olive oil,salmon,honey,whole wheat rice,rice,burger sauce,french fries,hot dogs,protein bar,,,,,197
tomatoes,escalope,,,,,,,,,,,,,,,,,,,334
cookies,,,,,,,,,,,,,,,,,,,,488
grated cheese,spaghetti,french fries,,,,,,,,,,,,,,,,,,619
cookies,,,,,,,,,,,,,,,,,,,,679
eggs,cake,,,,,,,,,,,,,,,,,,,261
shampoo,babies food,,,,,,,,,,,,,,,,,,,169
burgers,turkey,herb & pepper,shrimp,tomato sauce,light cream,cooking oil,pet food,chocolate,,,,,,,,,,,,271
eggs,french fries,,,,,,,,,,,,,,,,,,,490
mineral water,cake,french fries,,,,,,,,,,,,,,,,,,316
herb & pepper,frozen vegetables,ground beef,mineral water,,,,,,,,,,,,,,,,,60
fresh tuna,mineral water,pancakes,tea,chocolate,escalope,,,,,,,,,,,,,,,660
avocado,energy bar,muffins,french fries,,,,,,,,,,,,,,,,,480
eggs,chocolate,escalope,,,,,,,,,,,,,,,,,,611
burgers,dessert wine,champagne,frozen smoothie,cookies,hot dogs,green tea,,,,,,,,,,,,,,230
shrimp,french fries,champagne,cookies,pancakes,yogurt cake,light mayo,green tea,,,,,,,,,,,,,54
mineral water,salmon,,,,,,,,,,,,,,,,,,,209
mineral water,soup,cooking oil,,,,,,,,,,,,,,,,,,164
burgers,milk,cream,,,,,,,,,,,,,,,,,,799
ground beef,mineral water,oil,barbecue sauce,frozen smoothie,brownies,white wine,green tea,,,,,,,,,,,,,494
burgers,eggs,,,,,,,,,,,,,,,,,,,983
avocado,milk,eggs,ham,chocolate,french fries,pancakes,green tea,,,,,,,,,,,,,46
cookies,,,,,,,,,,,,,,,,,,,,128
shrimp,ground beef,spaghetti,olive oil,fromage blanc,eggs,low fat yogurt,,,,,,,,,,,,,,708
red wine,ground beef,salmon,eggs,whole wheat rice,cooking oil,french fries,frozen smoothie,champagne,cauliflower,low fat yogurt,honey,,,,,,,,,149
shrimp,frozen vegetables,tomatoes,parmesan cheese,whole wheat pasta,ground beef,spaghetti,energy bar,pet food,cottage cheese,,,,,,,,,,,46
spaghetti,,,,,,,,,,,,,,,,,,,,792
cookies,,,,,,,,,,,,,,,,,,,,506
eggs,,,,,,,,,,,,,,,,,,,,660
fresh tuna,spaghetti,flax seed,pancakes,hot dogs,,,,,,,,,,,,,,,,256
energy bar,brownies,,,,,,,,,,,,,,,,,,,741
mineral water,whole wheat rice,cake,,,,,,,,,,,,,,,,,,119
cookies,,,,,,,,,,,,,,,,,,,,527
turkey,burgers,mineral water,cooking oil,chocolate bread,pancakes,,,,,,,,,,,,,,,564
mineral water,green grapes,cooking oil,,,,,,,,,,,,,,,,,,269
shrimp,,,,,,,,,,,,,,,,,,,,661
turkey,grated cheese,tomato sauce,spaghetti,chocolate,eggs,,,,,,,,,,,,,,,768
turkey,burgers,spaghetti,mineral water,chocolate,soup,avocado,milk,whole wheat rice,cake,brownies,pancakes,white wine,,,,,,,,623
milk,energy bar,escalope,white wine,,,,,,,,,,,,,,,,,778
olive oil,flax seed,pancakes,light cream,oil,chicken,,,,,,,,,,,,,,,470
light mayo,,,,,,,,,,,,,,,,,,,,780
turkey,eggs,,,,,,,,,,,,,,,,,,,429
chocolate,herb & pepper,tomatoes,whole wheat pasta,spaghetti,mineral water,olive oil,vegetables mix,pancakes,hot dogs,,,,,,,,,,,377
burgers,eggs,,,,,,,,,,,,,,,,,,,9
whole wheat rice,,,,,,,,,,,,,,,,,,,,161
tomatoes,spaghetti,mineral water,olive oil,green tea,,,,,,,,,,,,,,,,342
chocolate,cottage cheese,,,,,,,,,,,,,,,,,,,795
chocolate,butter,salmon,muffins,carrots,escalope,low fat yogurt,green tea,,,,,,,,,,,,,967
burgers,frozen vegetables,spaghetti,chocolate,almonds,pancakes,eggs,whole wheat rice,fresh bread,,,,,,,,,,,,716
grated cheese,milk,energy bar,salmon,vegetables mix,eggs,bramble,escalope,gluten free bar,cauliflower,,,,,,,,,,,457
fresh tuna,eggs,french fries,green tea,,,,,,,,,,,,,,,,,65
shrimp,ground beef,pancakes,cooking oil,white wine,,,,,,,,,,,,,,,,566
eggs,cake,rice,french fries,frozen smoothie,yogurt cake,,,,,,,,,,,,,,,304
frozen vegetables,mineral water,olive oil,brownies,low fat yogurt,,,,,,,,,,,,,,,,254
spaghetti,mineral water,olive oil,flax seed,eggs,green tea,,,,,,,,,,,,,,,103
spaghetti,honey,low fat yogurt,,,,,,,,,,,,,,,,,,975
candy bars,,,,,,,,,,,,,,,,,,,,347
grated cheese,frozen vegetables,ground beef,olive oil,butter,salmon,blueberries,oil,chocolate,light mayo,,,,,,,,,,,793
cake,chicken,barbecue sauce,strawberries,green tea,,,,,,,,,,,,,,,,111
turkey,,,,,,,,,,,,,,,,,,,,408
eggs,french fries,,,,,,,,,,,,,,,,,,,163
whole wheat pasta,zucchini,,,,,,,,,,,,,,,,,,,54
candy bars,green tea,,,,,,,,,,,,,,,,,,,507
candy bars,,,,,,,,,,,,,,,,,,,,313
brownies,,,,,,,,,,,,,,,,,,,,148
burgers,almonds,chicken,light mayo,green tea,,,,,,,,,,,,,,,,946
red wine,spaghetti,cooking oil,chicken,extra dark chocolate,whole weat flour,frozen smoothie,strawberries,energy drink,,,,,,,,,,,,204
cookies,,,,,,,,,,,,,,,,,,,,738
spaghetti,strong cheese,,,,,,,,,,,,,,,,,,,765
chocolate,mineral water,salmon,whole wheat rice,chicken,clothes accessories,,,,,,,,,,,,,,,917
muffins,strawberries,honey,,,,,,,,,,,,,,,,,,520
shrimp,tomatoes,spaghetti,mineral water,chocolate,milk,bug spray,,,,,,,,,,,,,,298
vegetables mix,cake,rice,,,,,,,,,,,,,,,,,,246
fresh tuna,ham,chocolate,frozen vegetables,whole wheat pasta,black tea,strong cheese,cottage cheese,zucchini,,,,,,,,,,,,11
red wine,french wine,rice,green beans,,,,,,,,,,,,,,,,,826
french fries,champagne,sandwich,strawberries,yogurt cake,green tea,,,,,,,,,,,,,,,331
turkey,ground beef,,,,,,,,,,,,,,,,,,,221
cookies,,,,,,,,,,,,,,,,,,,,909
vegetables mix,french fries,green tea,,,,,,,,,,,,,,,,,,476
mineral water,,,,,,,,,,,,,,,,,,,,260
champagne,,,,,,,,,,,,,,,,,,,,119
cookies,,,,,,,,,,,,,,,,,,,,998
ground beef,,,,,,,,,,,,,,,,,,,,936
burgers,pepper,,,,,,,,,,,,,,,,,,,234
cookies,babies food,,,,,,,,,,,,,,,,,,,461
frozen vegetables,pepper,cider,green tea,cookies,shallot,mushroom cream sauce,shampoo,low fat yogurt,,,,,,,,,,,,884
cake,french fries,,,,,,,,,,,,,,,,,,,174
burgers,fresh tuna,avocado,,,,,,,,,,,,,,,,,,892
cookies,,,,,,,,,,,,,,,,,,,,973
french fries,,,,,,,,,,,,,,,,,,,,837
cookies,low fat yogurt,,,,,,,,,,,,,,,,,,,729
cereals,brownies,,,,,,,,,,,,,,,,,,,848
burgers,ham,grated cheese,ground beef,spaghetti,almonds,cooking oil,cereals,green tea,shampoo,,,,,,,,,,,943
chocolate,french fries,,,,,,,,,,,,,,,,,,,363
french fries,pancakes,,,,,,,,,,,,,,,,,,,306
eggs,,,,,,,,,,,,,,,,,,,,951
grated cheese,,,,,,,,,,,,,,,,,,,,518
vegetables mix,,,,,,,,,,,,,,,,,,,,856
french fries,,,,,,,,,,,,,,,,,,,,336
cake,french fries,,,,,,,,,,,,,,,,,,,317
green tea,,,,,,,,,,,,,,,,,,,,647
whole wheat rice,chocolate,,,,,,,,,,,,,,,,,,,475
milk,,,,,,,,,,,,,,,,,,,,631
escalope,,,,,,,,,,,,,,,,,,,,284
tomatoes,mineral water,eggs,carrots,brownies,,,,,,,,,,,,,,,,596
red wine,spaghetti,salmon,vegetables mix,cereals,frozen smoothie,,,,,,,,,,,,,,,58
cottage cheese,mint,,,,,,,,,,,,,,,,,,,401
fresh tuna,olive oil,energy bar,pancakes,frozen smoothie,,,,,,,,,,,,,,,,13
chocolate,fresh bread,honey,,,,,,,,,,,,,,,,,,337
mineral water,melons,green tea,,,,,,,,,,,,,,,,,,440
avocado,,,,,,,,,,,,,,,,,,,,177
candy bars,,,,,,,,,,,,,,,,,,,,542
eggs,whole wheat rice,,,,,,,,,,,,,,,,,,,914
whole wheat rice,chocolate,french fries,frozen smoothie,escalope,low fat yogurt,candy bars,,,,,,,,,,,,,,295
herb & pepper,ground beef,spaghetti,cooking oil,hot dogs,brownies,yogurt cake,cauliflower,low fat yogurt,,,,,,,,,,,,99
avocado,black tea,eggs,,,,,,,,,,,,,,,,,,156
champagne,,,,,,,,,,,,,,,,,,,,923
chicken,,,,,,,,,,,,,,,,,,,,420
burgers,eggs,french fries,pancakes,,,,,,,,,,,,,,,,,20
mineral water,eggplant,low fat yogurt,,,,,,,,,,,,,,,,,,380
burgers,pickles,energy bar,pancakes,cake,hot dogs,,,,,,,,,,,,,,,834
cookies,,,,,,,,,,,,,,,,,,,,864
shrimp,frozen vegetables,vegetables mix,green grapes,eggs,champagne,,,,,,,,,,,,,,,470
burgers,escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,,601
mineral water,low fat yogurt,,,,,,,,,,,,,,,,,,,220
tomatoes,mineral water,cake,brownies,body spray,energy drink,green tea,,,,,,,,,,,,,,844
turkey,escalope,,,,,,,,,,,,,,,,,,,458
shrimp,mineral water,,,,,,,,,,,,,,,,,,,440
champagne,,,,,,,,,,,,,,,,,,,,138
turkey,herb & pepper,whole wheat rice,cooking oil,french fries,light mayo,,,,,,,,,,,,,,,959
pancakes,fresh bread,,,,,,,,,,,,,,,,,,,758
fresh tuna,frozen vegetables,tomatoes,parmesan cheese,whole wheat pasta,spaghetti,soup,avocado,milk,eggs,cooking oil,honey,yogurt cake,protein bar,fresh bread,magazines,,,,,373
turkey,whole wheat rice,escalope,,,,,,,,,,,,,,,,,,678
whole wheat rice,,,,,,,,,,,,,,,,,,,,428
eggs,honey,brownies,,,,,,,,,,,,,,,,,,254
tomatoes,soda,hot dogs,body spray,energy drink,,,,,,,,,,,,,,,,181
burgers,ground beef,mineral water,eggs,whole wheat rice,cooking oil,french fries,cottage cheese,body spray,,,,,,,,,,,,433
ground beef,mineral water,eggs,,,,,,,,,,,,,,,,,,300
grated cheese,whole wheat rice,bug spray,pasta,green tea,,,,,,,,,,,,,,,,80
mineral water,milk,eggs,brownies,energy drink,,,,,,,,,,,,,,,,467
energy bar,,,,,,,,,,,,,,,,,,,,800
frozen vegetables,pancakes,low fat yogurt,,,,,,,,,,,,,,,,,,600
yogurt cake,honey,,,,,,,,,,,,,,,,,,,441
cake,,,,,,,,,,,,,,,,,,,,619
cereals,,,,,,,,,,,,,,,,,,,,525
escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,,,702
olive oil,light mayo,,,,,,,,,,,,,,,,,,,66
cottage cheese,,,,,,,,,,,,,,,,,,,,38
herb & pepper,ground beef,champagne,green tea,,,,,,,,,,,,,,,,,368
hot dogs,,,,,,,,,,,,,,,,,,,,588
spaghetti,french fries,energy drink,,,,,,,,,,,,,,,,,,794
ham,shrimp,ground beef,mineral water,avocado,milk,brownies,protein bar,,,,,,,,,,,,,823
mineral water,almonds,cottage cheese,light mayo,,,,,,,,,,,,,,,,,120
protein bar,,,,,,,,,,,,,,,,,,,,295
red wine,candy bars,,,,,,,,,,,,,,,,,,,262
mineral water,avocado,milk,almonds,eggs,french fries,melons,,,,,,,,,,,,,,514
herb & pepper,,,,,,,,,,,,,,,,,,,,547
vegetables mix,escalope,,,,,,,,,,,,,,,,,,,663
tomatoes,milk,,,,,,,,,,,,,,,,,,,45
milk,salmon,,,,,,,,,,,,,,,,,,,373
eggs,,,,,,,,,,,,,,,,,,,,259
mineral water,vegetables mix,rice,light mayo,,,,,,,,,,,,,,,,,784
vegetables mix,,,,,,,,,,,,,,,,,,,,347
muffins,cookies,green tea,,,,,,,,,,,,,,,,,,287
grated cheese,spinach,eggs,cooking oil,green tea,salad,,,,,,,,,,,,,,,850
strawberries,,,,,,,,,,,,,,,,,,,,953
mineral water,cake,chicken,french fries,tomato juice,,,,,,,,,,,,,,,,906
mineral water,cereals,,,,,,,,,,,,,,,,,,,283
chocolate,french fries,,,,,,,,,,,,,,,,,,,314
burgers,mineral water,eggs,,,,,,,,,,,,,,,,,,600
mineral water,fresh bread,,,,,,,,,,,,,,,,,,,138
mineral water,,,,,,,,,,,,,,,,,,,,447
mineral water,energy drink,,,,,,,,,,,,,,,,,,,304
grated cheese,frozen vegetables,honey,french fries,escalope,,,,,,,,,,,,,,,,786
soup,,,,,,,,,,,,,,,,,,,,441
avocado,spinach,yogurt cake,,,,,,,,,,,,,,,,,,928
brownies,,,,,,,,,,,,,,,,,,,,224
pepper,spaghetti,cider,champagne,,,,,,,,,,,,,,,,,138
champagne,cookies,,,,,,,,,,,,,,,,,,,154
green tea,,,,,,,,,,,,,,,,,,,,809
champagne,,,,,,,,,,,,,,,,,,,,325
turkey,soup,gums,,,,,,,,,,,,,,,,,,828
honey,cookies,,,,,,,,,,,,,,,,,,,813
grated cheese,herb & pepper,spaghetti,soup,olive oil,strong cheese,shampoo,green tea,,,,,,,,,,,,,75
spaghetti,mineral water,,,,,,,,,,,,,,,,,,,450
grated cheese,,,,,,,,,,,,,,,,,,,,593
whole wheat pasta,bug spray,cereals,french fries,escalope,salad,,,,,,,,,,,,,,,516
turkey,ground beef,escalope,green tea,,,,,,,,,,,,,,,,,27
ground beef,mineral water,french wine,light mayo,honey,,,,,,,,,,,,,,,,885
pickles,tomatoes,spinach,french fries,,,,,,,,,,,,,,,,,868
chocolate,champagne,escalope,,,,,,,,,,,,,,,,,,213
french fries,green tea,,,,,,,,,,,,,,,,,,,211
red wine,mineral water,green beans,french fries,,,,,,,,,,,,,,,,,909
ground beef,pepper,spaghetti,mineral water,soup,milk,nonfat milk,brownies,,,,,,,,,,,,,594
ground beef,pepper,spaghetti,soup,olive oil,carrots,,,,,,,,,,,,,,,186
french fries,,,,,,,,,,,,,,,,,,,,411
cookies,,,,,,,,,,,,,,,,,,,,217
nonfat milk,,,,,,,,,,,,,,,,,,,,309
energy bar,,,,,,,,,,,,,,,,,,,,645
tomatoes,,,,,,,,,,,,,,,,,,,,389
mint,,,,,,,,,,,,,,,,,,,,566
grated cheese,mineral water,,,,,,,,,,,,,,,,,,,237
frozen smoothie,,,,,,,,,,,,,,,,,,,,773
frozen smoothie,,,,,,,,,,,,,,,,,,,,181
frozen smoothie,hot dogs,,,,,,,,,,,,,,,,,,,593
frozen vegetables,,,,,,,,,,,,,,,,,,,,727
milk,champagne,,,,,,,,,,,,,,,,,,,251
cookies,,,,,,,,,,,,,,,,,,,,14
cookies,,,,,,,,,,,,,,,,,,,,47
chicken,eggs,light mayo,green tea,,,,,,,,,,,,,,,,,57
chocolate,,,,,,,,,,,,,,,,,,,,155
french fries,escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,,688
low fat yogurt,,,,,,,,,,,,,,,,,,,,976
mineral water,energy bar,,,,,,,,,,,,,,,,,,,557
mint,,,,,,,,,,,,,,,,,,,,301
milk,french wine,chicken,escalope,,,,,,,,,,,,,,,,,969
blueberries,champagne,,,,,,,,,,,,,,,,,,,226
black tea,,,,,,,,,,,,,,,,,,,,362
vegetables mix,,,,,,,,,,,,,,,,,,,,556
muffins,,,,,,,,,,,,,,,,,,,,692
turkey,grated cheese,frozen vegetables,mineral water,olive oil,salmon,nonfat milk,cooking oil,low fat yogurt,,,,,,,,,,,,528
french fries,,,,,,,,,,,,,,,,,,,,387
meatballs,cake,,,,,,,,,,,,,,,,,,,763
spinach,eggs,oil,chocolate,cookies,tomato juice,fresh bread,,,,,,,,,,,,,,728
spaghetti,cooking oil,green tea,cookies,zucchini,,,,,,,,,,,,,,,,179
turkey,grated cheese,mineral water,cake,french fries,,,,,,,,,,,,,,,,21
champagne,hot dogs,,,,,,,,,,,,,,,,,,,83
burgers,butter,,,,,,,,,,,,,,,,,,,340
chocolate,milk,eggs,protein bar,green tea,,,,,,,,,,,,,,,,867
chocolate,,,,,,,,,,,,,,,,,,,,180
cauliflower,,,,,,,,,,,,,,,,,,,,954
spaghetti,mineral water,chocolate,french fries,frozen smoothie,hot dogs,shampoo,low fat yogurt,,,,,,,,,,,,,526
chocolate,muffins,cooking oil,french fries,,,,,,,,,,,,,,,,,791
burgers,mineral water,pancakes,eggs,frozen smoothie,,,,,,,,,,,,,,,,614
turkey,grated cheese,tomatoes,ground beef,spaghetti,mineral water,meatballs,milk,chicken,eggs,whole wheat rice,french fries,,,,,,,,,643
dessert wine,ground beef,spaghetti,mineral water,salmon,champagne,,,,,,,,,,,,,,,946
champagne,,,,,,,,,,,,,,,,,,,,625
turkey,frozen vegetables,ground beef,mineral water,soup,avocado,salmon,cake,mint green tea,tea,low fat yogurt,,,,,,,,,,702
ham,,,,,,,,,,,,,,,,,,,,104
cookies,honey,,,,,,,,,,,,,,,,,,,356
chocolate,french fries,pasta,champagne,green tea,,,,,,,,,,,,,,,,832
spaghetti,french wine,fromage blanc,cereals,carrots,cottage cheese,yogurt cake,,,,,,,,,,,,,,104
tomatoes,mineral water,avocado,meatballs,eggs,cereals,,,,,,,,,,,,,,,88
spaghetti,mineral water,fromage blanc,honey,french fries,low fat yogurt,,,,,,,,,,,,,,,660
milk,salmon,,,,,,,,,,,,,,,,,,,799
ground beef,mineral water,eggs,,,,,,,,,,,,,,,,,,304
green tea,,,,,,,,,,,,,,,,,,,,83
butter,chocolate,french fries,,,,,,,,,,,,,,,,,,141
mineral water,avocado,meatballs,,,,,,,,,,,,,,,,,,51
escalope,,,,,,,,,,,,,,,,,,,,614
hot dogs,salad,,,,,,,,,,,,,,,,,,,645
escalope,,,,,,,,,,,,,,,,,,,,55
french fries,,,,,,,,,,,,,,,,,,,,512
chocolate,,,,,,,,,,,,,,,,,,,,317
turkey,spaghetti,barbecue sauce,french fries,fresh bread,,,,,,,,,,,,,,,,491
frozen vegetables,spaghetti,mineral water,milk,eggs,extra dark chocolate,cottage cheese,pancakes,low fat yogurt,,,,,,,,,,,,612
cookies,,,,,,,,,,,,,,,,,,,,30
shrimp,frozen vegetables,muffins,,,,,,,,,,,,,,,,,,157
soup,,,,,,,,,,,,,,,,,,,,908
shrimp,frozen vegetables,spaghetti,mineral water,chocolate,olive oil,pancakes,chicken,hot dogs,cottage cheese,fresh bread,green tea,,,,,,,,,296
shrimp,frozen vegetables,whole wheat rice,fresh bread,,,,,,,,,,,,,,,,,442
spaghetti,french fries,escalope,,,,,,,,,,,,,,,,,,842
chocolate,french fries,brownies,,,,,,,,,,,,,,,,,,205
chocolate,ground beef,pepper,spaghetti,salmon,body spray,,,,,,,,,,,,,,,335
brownies,,,,,,,,,,,,,,,,,,,,19
soup,body spray,,,,,,,,,,,,,,,,,,,134
oil,,,,,,,,,,,,,,,,,,,,562
whole wheat pasta,ground beef,tomato sauce,spaghetti,mineral water,soup,chicken,cereals,cottage cheese,brownies,green tea,,,,,,,,,,198
turkey,red wine,mineral water,chicken,hot dogs,,,,,,,,,,,,,,,,203
grated cheese,herb & pepper,salmon,vegetables mix,bramble,cooking oil,fresh bread,,,,,,,,,,,,,,82
frozen vegetables,ground beef,mineral water,eggs,chocolate,fresh bread,white wine,,,,,,,,,,,,,,79
turkey,ham,mineral water,blueberries,light cream,carrots,escalope,fresh bread,green tea,,,,,,,,,,,,47
strong cheese,strawberries,honey,,,,,,,,,,,,,,,,,,736
grated cheese,ground beef,pepper,chocolate,french fries,,,,,,,,,,,,,,,,86
shrimp,frozen vegetables,ground beef,spaghetti,mineral water,milk,almonds,french wine,strong cheese,clothes accessories,chocolate,low fat yogurt,,,,,,,,,729
escalope,champagne,,,,,,,,,,,,,,,,,,,217
cookies,,,,,,,,,,,,,,,,,,,,381
shrimp,frozen vegetables,avocado,flax seed,cooking oil,,,,,,,,,,,,,,,,234
spaghetti,honey,,,,,,,,,,,,,,,,,,,12
shrimp,ground beef,spaghetti,mineral water,olive oil,black tea,salmon,honey,light cream,cooking oil,extra dark chocolate,brownies,tomato juice,,,,,,,,917
mineral water,chicken,hot dogs,light mayo,,,,,,,,,,,,,,,,,699
french fries,frozen smoothie,body spray,light mayo,toothpaste,,,,,,,,,,,,,,,,907
